timestamp,question,primary_model,backup_model,model_used,sql_candidate,success,error_message,user_question,selected_model,attempt_number,fallback_used,generated_sql,sql_valid,sql_error,execution_success,row_count,run_id,final_sql,model_primary,validation_success,error_type,source_tables,latency_seconds,answer_preview,log_type
2026-05-11T18:00:03,"Es werden die 20 Kunden gesucht, die durch Rücksendungen (Reklamationen, RE-
TURNFLAG='R') den größten Umsatzverlust i m vierten Quartal 1993 verursacht haben.
Es werden dabei nur Produkte berücksichtigt, die auch i n diesem Quartal bestellt wur-
den. Man liste jeweils Nummer und Namen des Kunden, Umsatz durch diesen Kunden,
Kontostand, Land, sowie Adresse und Telefonnummer des Kunden auf.",gemini-2.5-flash-lite,gemini-2.5-flash,gemini-2.5-flash-lite,"SELECT
    c.c_custkey,
    c.c_name,
    SUM(l.l_extendedprice * (1 - l.l_discount)) AS revenue_loss,
    c.c_acctbal,
    n.n_name,
    c.c_address,
    c.c_phone
FROM
    customer AS c
JOIN
    orders AS o
ON
    c.c_custkey = o.o_custkey
JOIN
    lineitem AS l
ON
    o.o_orderkey = l.l_orderkey
JOIN
    nation AS n
ON
    c.c_nationkey = n.n_nationkey
WHERE
    l.l_returnflag = 'R'
    AND o.o_orderdate >= '1993-10-01'
    AND o.o_orderdate <= '1993-12-31'
    AND l.l_receiptdate >= '1993-10-01'
    AND l.l_receiptdate <= '1993-12-31'
GROUP BY
    c.c_custkey,
    c.c_name,
    c.c_acctbal,
    n.n_name,
    c.c_address,
    c.c_phone
ORDER BY
    revenue_loss DESC
LIMIT 20",true,,"Es werden die 20 Kunden gesucht, die durch Rücksendungen (Reklamationen, RE-
TURNFLAG='R') den größten Umsatzverlust i m vierten Quartal 1993 verursacht haben.
Es werden dabei nur Produkte berücksichtigt, die auch i n diesem Quartal bestellt wur-
den. Man liste jeweils Nummer und Namen des Kunden, Umsatz durch diesen Kunden,
Kontostand, Land, sowie Adresse und Telefonnummer des Kunden auf.",gemini-2.5-flash-lite,1,false,"SELECT
    c.c_custkey,
    c.c_name,
    SUM(l.l_extendedprice * (1 - l.l_discount)) AS revenue_loss,
    c.c_acctbal,
    n.n_name,
    c.c_address,
    c.c_phone
FROM
    customer AS c
JOIN
    orders AS o
ON
    c.c_custkey = o.o_custkey
JOIN
    lineitem AS l
ON
    o.o_orderkey = l.l_orderkey
JOIN
    nation AS n
ON
    c.c_nationkey = n.n_nationkey
WHERE
    l.l_returnflag = 'R'
    AND o.o_orderdate >= '1993-10-01'
    AND o.o_orderdate <= '1993-12-31'
    AND l.l_receiptdate >= '1993-10-01'
    AND l.l_receiptdate <= '1993-12-31'
GROUP BY
    c.c_custkey,
    c.c_name,
    c.c_acctbal,
    n.n_name,
    c.c_address,
    c.c_phone
ORDER BY
    revenue_loss DESC
LIMIT 20",true,,true,20,,,,,,,,,
2026-05-11T18:08:32,"Es werden die 20 Kunden gesucht, die durch Rücksendungen (Reklamationen, RE- TURNFLAG='R') den größten Umsatzverlust i m vierten Quartal 1993 verursacht haben. Es werden dabei nur Produkte berücksichtigt, die auch i n diesem Quartal bestellt wur- den. Man liste jeweils Nummer und Namen des Kunden, Umsatz durch diesen Kunden, Kontostand, Land, sowie Adresse und Telefonnummer des Kunden auf.",gemini-2.5-flash-lite,gemini-2.5-flash,gemini-2.5-flash-lite,"SELECT
    c.c_custkey,
    c.c_name,
    SUM(l.l_extendedprice * (1 - l.l_discount)) AS revenue_loss,
    c.c_acctbal,
    n.n_name,
    c.c_address,
    c.c_phone
FROM
    customer AS c
JOIN
    orders AS o
ON
    c.c_custkey = o.o_custkey
JOIN
    lineitem AS l
ON
    o.o_orderkey = l.l_orderkey
JOIN
    nation AS n
ON
    c.c_nationkey = n.n_nationkey
WHERE
    l.l_returnflag = 'R'
    AND o.o_orderdate >= '1993-10-01'
    AND o.o_orderdate <= '1993-12-31'
GROUP BY
    c.c_custkey,
    c.c_name,
    c.c_acctbal,
    n.n_name,
    c.c_address,
    c.c_phone
ORDER BY
    revenue_loss DESC
LIMIT 20",true,,"Es werden die 20 Kunden gesucht, die durch Rücksendungen (Reklamationen, RE- TURNFLAG='R') den größten Umsatzverlust i m vierten Quartal 1993 verursacht haben. Es werden dabei nur Produkte berücksichtigt, die auch i n diesem Quartal bestellt wur- den. Man liste jeweils Nummer und Namen des Kunden, Umsatz durch diesen Kunden, Kontostand, Land, sowie Adresse und Telefonnummer des Kunden auf.",gemini-2.5-flash-lite,1,false,"SELECT
    c.c_custkey,
    c.c_name,
    SUM(l.l_extendedprice * (1 - l.l_discount)) AS revenue_loss,
    c.c_acctbal,
    n.n_name,
    c.c_address,
    c.c_phone
FROM
    customer AS c
JOIN
    orders AS o
ON
    c.c_custkey = o.o_custkey
JOIN
    lineitem AS l
ON
    o.o_orderkey = l.l_orderkey
JOIN
    nation AS n
ON
    c.c_nationkey = n.n_nationkey
WHERE
    l.l_returnflag = 'R'
    AND o.o_orderdate >= '1993-10-01'
    AND o.o_orderdate <= '1993-12-31'
GROUP BY
    c.c_custkey,
    c.c_name,
    c.c_acctbal,
    n.n_name,
    c.c_address,
    c.c_phone
ORDER BY
    revenue_loss DESC
LIMIT 20",true,,true,20,,,,,,,,,
2026-05-11T19:52:02,"Es soll der Marktanteil Brasiliens innerhalb der Region Amerika für den Teiletyp
„ECONOMY ANODIZED STEEL"" in den Jahren 1995 und 1996 (ausschlaggebend ist
das Bestelldatum) berechnet werden. Der Marktanteil Brasiliens ist definiert als der Anteil
am Gesamtumsatz, welcher durch Produkte dieses speziellen Typs, geliefert von einem
brasilianischen Lieferanten, in Amerika erzielt wurde.",gemini-2.5-flash-lite,gemini-2.5-flash,gemini-2.5-flash-lite,"SELECT
  SUM(CASE WHEN n_name = 'BRAZIL' THEN l_extendedprice * (
    1 - l_discount
  ) ELSE 0 END) / SUM(l_extendedprice * (
    1 - l_discount
  ))
FROM lineitem
JOIN part
  ON l_partkey = p_partkey
JOIN supplier
  ON l_suppkey = s_suppkey
JOIN nation
  ON s_nationkey = n_nationkey
JOIN region
  ON n_regionkey = r_regionkey
JOIN orders
  ON l_orderkey = o_orderkey
WHERE
  p_type = 'ECONOMY ANODIZED STEEL' AND r_name = 'AMERICA' AND o_orderdate BETWEEN '1995-01-01' AND '1996-12-31'",true,,"Es soll der Marktanteil Brasiliens innerhalb der Region Amerika für den Teiletyp
„ECONOMY ANODIZED STEEL"" in den Jahren 1995 und 1996 (ausschlaggebend ist
das Bestelldatum) berechnet werden. Der Marktanteil Brasiliens ist definiert als der Anteil
am Gesamtumsatz, welcher durch Produkte dieses speziellen Typs, geliefert von einem
brasilianischen Lieferanten, in Amerika erzielt wurde.",gemini-2.5-flash-lite,1,false,"SELECT
  SUM(CASE WHEN n_name = 'BRAZIL' THEN l_extendedprice * (
    1 - l_discount
  ) ELSE 0 END) / SUM(l_extendedprice * (
    1 - l_discount
  ))
FROM lineitem
JOIN part
  ON l_partkey = p_partkey
JOIN supplier
  ON l_suppkey = s_suppkey
JOIN nation
  ON s_nationkey = n_nationkey
JOIN region
  ON n_regionkey = r_regionkey
JOIN orders
  ON l_orderkey = o_orderkey
WHERE
  p_type = 'ECONOMY ANODIZED STEEL' AND r_name = 'AMERICA' AND o_orderdate BETWEEN '1995-01-01' AND '1996-12-31'",true,,true,1,run_20260511_195153_a8da,"SELECT
  SUM(CASE WHEN n_name = 'BRAZIL' THEN l_extendedprice * (
    1 - l_discount
  ) ELSE 0 END) / SUM(l_extendedprice * (
    1 - l_discount
  ))
FROM lineitem
JOIN part
  ON l_partkey = p_partkey
JOIN supplier
  ON l_suppkey = s_suppkey
JOIN nation
  ON s_nationkey = n_nationkey
JOIN region
  ON n_regionkey = r_regionkey
JOIN orders
  ON l_orderkey = o_orderkey
WHERE
  p_type = 'ECONOMY ANODIZED STEEL' AND r_name = 'AMERICA' AND o_orderdate BETWEEN '1995-01-01' AND '1996-12-31'",gemini-2.5-flash-lite,true,,lineitem|nation|orders|part|region|supplier,,,
2026-05-11T19:52:02,"Es soll der Marktanteil Brasiliens innerhalb der Region Amerika für den Teiletyp
„ECONOMY ANODIZED STEEL"" in den Jahren 1995 und 1996 (ausschlaggebend ist
das Bestelldatum) berechnet werden. Der Marktanteil Brasiliens ist definiert als der Anteil
am Gesamtumsatz, welcher durch Produkte dieses speziellen Typs, geliefert von einem
brasilianischen Lieferanten, in Amerika erzielt wurde.",gemini-2.5-flash-lite,,gemini-2.5-flash-lite,,true,,,gemini-2.5-flash-lite,,false,"SELECT
  SUM(CASE WHEN n_name = 'BRAZIL' THEN l_extendedprice * (
    1 - l_discount
  ) ELSE 0 END) / SUM(l_extendedprice * (
    1 - l_discount
  ))
FROM lineitem
JOIN part
  ON l_partkey = p_partkey
JOIN supplier
  ON l_suppkey = s_suppkey
JOIN nation
  ON s_nationkey = n_nationkey
JOIN region
  ON n_regionkey = r_regionkey
JOIN orders
  ON l_orderkey = o_orderkey
WHERE
  p_type = 'ECONOMY ANODIZED STEEL' AND r_name = 'AMERICA' AND o_orderdate BETWEEN '1995-01-01' AND '1996-12-31'",true,,true,1,run_20260511_195153_a8da,"SELECT
  SUM(CASE WHEN n_name = 'BRAZIL' THEN l_extendedprice * (
    1 - l_discount
  ) ELSE 0 END) / SUM(l_extendedprice * (
    1 - l_discount
  ))
FROM lineitem
JOIN part
  ON l_partkey = p_partkey
JOIN supplier
  ON l_suppkey = s_suppkey
JOIN nation
  ON s_nationkey = n_nationkey
JOIN region
  ON n_regionkey = r_regionkey
JOIN orders
  ON l_orderkey = o_orderkey
WHERE
  p_type = 'ECONOMY ANODIZED STEEL' AND r_name = 'AMERICA' AND o_orderdate BETWEEN '1995-01-01' AND '1996-12-31'",gemini-2.5-flash-lite,true,,lineitem|nation|orders|part|region|supplier,9.613,The answer is 0E-24.,
2026-05-11T19:53:10,"Es soll der Gesamtumsatz (unter Berücksichtigung von Rabatten) ermittelt werden,
der für drei bestimmte Sorten (brand) von Produkten erzielt wurde. Weiterhin sollen nur
die Bestellpositionen berücksichtigt werden, die per Luftfracht (shipmode) und persönlich
(shipinstruct) ausgeliefert wurden und eine bestimmte Anzahl (quantity) des Produkts
umfassten.",gemini-2.5-flash-lite,gemini-2.5-flash,gemini-2.5-flash-lite,"SELECT SUM(l_extendedprice * (1 - l_discount))
FROM lineitem
JOIN part ON lineitem.l_partkey = part.p_partkey
WHERE part.p_brand IN ('Brand#11', 'Brand#12', 'Brand#13')
  AND lineitem.l_shipmode = 'AIR'
  AND lineitem.l_shipinstruct = 'DELIVER IN PERSON'
  AND lineitem.l_quantity > 50",true,,"Es soll der Gesamtumsatz (unter Berücksichtigung von Rabatten) ermittelt werden,
der für drei bestimmte Sorten (brand) von Produkten erzielt wurde. Weiterhin sollen nur
die Bestellpositionen berücksichtigt werden, die per Luftfracht (shipmode) und persönlich
(shipinstruct) ausgeliefert wurden und eine bestimmte Anzahl (quantity) des Produkts
umfassten.",gemini-2.5-flash-lite,1,false,"SELECT SUM(l_extendedprice * (1 - l_discount))
FROM lineitem
JOIN part ON lineitem.l_partkey = part.p_partkey
WHERE part.p_brand IN ('Brand#11', 'Brand#12', 'Brand#13')
  AND lineitem.l_shipmode = 'AIR'
  AND lineitem.l_shipinstruct = 'DELIVER IN PERSON'
  AND lineitem.l_quantity > 50",true,,true,1,run_20260511_195309_4c8a,"SELECT SUM(l_extendedprice * (1 - l_discount))
FROM lineitem
JOIN part ON lineitem.l_partkey = part.p_partkey
WHERE part.p_brand IN ('Brand#11', 'Brand#12', 'Brand#13')
  AND lineitem.l_shipmode = 'AIR'
  AND lineitem.l_shipinstruct = 'DELIVER IN PERSON'
  AND lineitem.l_quantity > 50",gemini-2.5-flash-lite,true,,lineitem|part,,,
2026-05-11T19:53:10,"Es soll der Gesamtumsatz (unter Berücksichtigung von Rabatten) ermittelt werden,
der für drei bestimmte Sorten (brand) von Produkten erzielt wurde. Weiterhin sollen nur
die Bestellpositionen berücksichtigt werden, die per Luftfracht (shipmode) und persönlich
(shipinstruct) ausgeliefert wurden und eine bestimmte Anzahl (quantity) des Produkts
umfassten.",gemini-2.5-flash-lite,,gemini-2.5-flash-lite,,true,,,gemini-2.5-flash-lite,,false,"SELECT SUM(l_extendedprice * (1 - l_discount))
FROM lineitem
JOIN part ON lineitem.l_partkey = part.p_partkey
WHERE part.p_brand IN ('Brand#11', 'Brand#12', 'Brand#13')
  AND lineitem.l_shipmode = 'AIR'
  AND lineitem.l_shipinstruct = 'DELIVER IN PERSON'
  AND lineitem.l_quantity > 50",true,,true,1,run_20260511_195309_4c8a,"SELECT SUM(l_extendedprice * (1 - l_discount))
FROM lineitem
JOIN part ON lineitem.l_partkey = part.p_partkey
WHERE part.p_brand IN ('Brand#11', 'Brand#12', 'Brand#13')
  AND lineitem.l_shipmode = 'AIR'
  AND lineitem.l_shipinstruct = 'DELIVER IN PERSON'
  AND lineitem.l_quantity > 50",gemini-2.5-flash-lite,true,,lineitem|part,1.458,The answer is None.,
2026-05-11T19:55:53,"Es soll der Gesamtumsatz (unter Berücksichtigung von Rabatten) ermittelt werden,
der für drei bestimmte Sorten (brand) von Produkten erzielt wurde. Weiterhin sollen nur
die Bestellpositionen berücksichtigt werden, die per Luftfracht (shipmode) und persönlich
(shipinstruct) ausgeliefert wurden und eine bestimmte Anzahl (quantity) des Produkts
umfassten.",gemini-2.5-flash-lite,gemini-2.5-flash,gemini-2.5-flash-lite,"SELECT SUM(l_extendedprice * (1 - l_discount)) AS revenue
FROM lineitem
JOIN part ON lineitem.l_partkey = part.p_partkey
WHERE (
    (part.p_brand = 'Brand#12' AND part.p_container IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG') AND lineitem.l_quantity >= 1 AND lineitem.l_quantity <= 11 AND part.p_size BETWEEN 1 AND 5)
    OR
    (part.p_brand = 'Brand#23' AND part.p_container IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK') AND lineitem.l_quantity >= 10 AND lineitem.l_quantity <= 20 AND part.p_size BETWEEN 1 AND 10)
    OR
    (part.p_brand = 'Brand#24' AND part.p_container IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG') AND lineitem.l_quantity >= 20 AND lineitem.l_quantity <= 30 AND part.p_size BETWEEN 1 AND 15)
)
AND lineitem.l_shipmode IN ('AIR', 'AIR REG')
AND lineitem.l_shipinstruct = 'DELIVER IN PERSON'",true,,"Es soll der Gesamtumsatz (unter Berücksichtigung von Rabatten) ermittelt werden,
der für drei bestimmte Sorten (brand) von Produkten erzielt wurde. Weiterhin sollen nur
die Bestellpositionen berücksichtigt werden, die per Luftfracht (shipmode) und persönlich
(shipinstruct) ausgeliefert wurden und eine bestimmte Anzahl (quantity) des Produkts
umfassten.",gemini-2.5-flash-lite,1,false,"SELECT SUM(l_extendedprice * (1 - l_discount)) AS revenue
FROM lineitem
JOIN part ON lineitem.l_partkey = part.p_partkey
WHERE (
    (part.p_brand = 'Brand#12' AND part.p_container IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG') AND lineitem.l_quantity >= 1 AND lineitem.l_quantity <= 11 AND part.p_size BETWEEN 1 AND 5)
    OR
    (part.p_brand = 'Brand#23' AND part.p_container IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK') AND lineitem.l_quantity >= 10 AND lineitem.l_quantity <= 20 AND part.p_size BETWEEN 1 AND 10)
    OR
    (part.p_brand = 'Brand#24' AND part.p_container IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG') AND lineitem.l_quantity >= 20 AND lineitem.l_quantity <= 30 AND part.p_size BETWEEN 1 AND 15)
)
AND lineitem.l_shipmode IN ('AIR', 'AIR REG')
AND lineitem.l_shipinstruct = 'DELIVER IN PERSON'",true,,true,1,run_20260511_195551_d4da,"SELECT SUM(l_extendedprice * (1 - l_discount)) AS revenue
FROM lineitem
JOIN part ON lineitem.l_partkey = part.p_partkey
WHERE (
    (part.p_brand = 'Brand#12' AND part.p_container IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG') AND lineitem.l_quantity >= 1 AND lineitem.l_quantity <= 11 AND part.p_size BETWEEN 1 AND 5)
    OR
    (part.p_brand = 'Brand#23' AND part.p_container IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK') AND lineitem.l_quantity >= 10 AND lineitem.l_quantity <= 20 AND part.p_size BETWEEN 1 AND 10)
    OR
    (part.p_brand = 'Brand#24' AND part.p_container IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG') AND lineitem.l_quantity >= 20 AND lineitem.l_quantity <= 30 AND part.p_size BETWEEN 1 AND 15)
)
AND lineitem.l_shipmode IN ('AIR', 'AIR REG')
AND lineitem.l_shipinstruct = 'DELIVER IN PERSON'",gemini-2.5-flash-lite,true,,lineitem|part,,,
2026-05-11T19:55:53,"Es soll der Gesamtumsatz (unter Berücksichtigung von Rabatten) ermittelt werden,
der für drei bestimmte Sorten (brand) von Produkten erzielt wurde. Weiterhin sollen nur
die Bestellpositionen berücksichtigt werden, die per Luftfracht (shipmode) und persönlich
(shipinstruct) ausgeliefert wurden und eine bestimmte Anzahl (quantity) des Produkts
umfassten.",gemini-2.5-flash-lite,,gemini-2.5-flash-lite,,true,,,gemini-2.5-flash-lite,,false,"SELECT SUM(l_extendedprice * (1 - l_discount)) AS revenue
FROM lineitem
JOIN part ON lineitem.l_partkey = part.p_partkey
WHERE (
    (part.p_brand = 'Brand#12' AND part.p_container IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG') AND lineitem.l_quantity >= 1 AND lineitem.l_quantity <= 11 AND part.p_size BETWEEN 1 AND 5)
    OR
    (part.p_brand = 'Brand#23' AND part.p_container IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK') AND lineitem.l_quantity >= 10 AND lineitem.l_quantity <= 20 AND part.p_size BETWEEN 1 AND 10)
    OR
    (part.p_brand = 'Brand#24' AND part.p_container IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG') AND lineitem.l_quantity >= 20 AND lineitem.l_quantity <= 30 AND part.p_size BETWEEN 1 AND 15)
)
AND lineitem.l_shipmode IN ('AIR', 'AIR REG')
AND lineitem.l_shipinstruct = 'DELIVER IN PERSON'",true,,true,1,run_20260511_195551_d4da,"SELECT SUM(l_extendedprice * (1 - l_discount)) AS revenue
FROM lineitem
JOIN part ON lineitem.l_partkey = part.p_partkey
WHERE (
    (part.p_brand = 'Brand#12' AND part.p_container IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG') AND lineitem.l_quantity >= 1 AND lineitem.l_quantity <= 11 AND part.p_size BETWEEN 1 AND 5)
    OR
    (part.p_brand = 'Brand#23' AND part.p_container IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK') AND lineitem.l_quantity >= 10 AND lineitem.l_quantity <= 20 AND part.p_size BETWEEN 1 AND 10)
    OR
    (part.p_brand = 'Brand#24' AND part.p_container IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG') AND lineitem.l_quantity >= 20 AND lineitem.l_quantity <= 30 AND part.p_size BETWEEN 1 AND 15)
)
AND lineitem.l_shipmode IN ('AIR', 'AIR REG')
AND lineitem.l_shipinstruct = 'DELIVER IN PERSON'",gemini-2.5-flash-lite,true,,lineitem|part,2.041,The answer is None.,
2026-05-11T19:56:38,"I n dieser Anfrage sollen Sonderangebots-Kandidaten ermittelt werden: Man finde
die Hersteller, die von bestimmten Teilen (gekennzeichnet durch die Farbe „forest"", wobei
die Farbe in die Produktbezeichnung kodiert ist) mehr als die Hälfte des kanadischen
Jahresabsatzes (von 1994) auf Lager haben.",gemini-2.5-flash-lite,gemini-2.5-flash,gemini-2.5-flash-lite,"SELECT
  ps.ps_partkey
FROM part AS p
JOIN partsupp AS ps
  ON p.p_partkey = ps.ps_partkey
JOIN supplier AS s
  ON ps.ps_suppkey = s.s_suppkey
JOIN nation AS n
  ON s.s_nationkey = n.n_nationkey
WHERE
  p.p_name LIKE '%forest%' AND n.n_name = 'CANADA'
GROUP BY
  ps.ps_partkey
HAVING
  SUM(ps.ps_availqty) > (
    SELECT
      SUM(l.l_quantity) * 0.5
    FROM lineitem AS l
    JOIN orders AS o
      ON l.l_orderkey = o.o_orderkey
    JOIN supplier AS s_inner
      ON l.l_suppkey = s_inner.s_suppkey
    JOIN nation AS n_inner
      ON s_inner.s_nationkey = n_inner.n_nationkey
    WHERE
      EXTRACT(
        YEAR
      FROM
        o.o_orderdate
      ) = 1994 AND n_inner.n_name = 'CANADA'
  )",false,Unknown or disallowed table reference: o_orderdate.,"I n dieser Anfrage sollen Sonderangebots-Kandidaten ermittelt werden: Man finde
die Hersteller, die von bestimmten Teilen (gekennzeichnet durch die Farbe „forest"", wobei
die Farbe in die Produktbezeichnung kodiert ist) mehr als die Hälfte des kanadischen
Jahresabsatzes (von 1994) auf Lager haben.",gemini-2.5-flash-lite,1,false,"SELECT
  ps.ps_partkey
FROM part AS p
JOIN partsupp AS ps
  ON p.p_partkey = ps.ps_partkey
JOIN supplier AS s
  ON ps.ps_suppkey = s.s_suppkey
JOIN nation AS n
  ON s.s_nationkey = n.n_nationkey
WHERE
  p.p_name LIKE '%forest%' AND n.n_name = 'CANADA'
GROUP BY
  ps.ps_partkey
HAVING
  SUM(ps.ps_availqty) > (
    SELECT
      SUM(l.l_quantity) * 0.5
    FROM lineitem AS l
    JOIN orders AS o
      ON l.l_orderkey = o.o_orderkey
    JOIN supplier AS s_inner
      ON l.l_suppkey = s_inner.s_suppkey
    JOIN nation AS n_inner
      ON s_inner.s_nationkey = n_inner.n_nationkey
    WHERE
      EXTRACT(
        YEAR
      FROM
        o.o_orderdate
      ) = 1994 AND n_inner.n_name = 'CANADA'
  )",false,Unknown or disallowed table reference: o_orderdate.,false,0,run_20260511_195631_acdc,,gemini-2.5-flash-lite,false,validation_error,,,,
2026-05-11T19:56:44,"I n dieser Anfrage sollen Sonderangebots-Kandidaten ermittelt werden: Man finde
die Hersteller, die von bestimmten Teilen (gekennzeichnet durch die Farbe „forest"", wobei
die Farbe in die Produktbezeichnung kodiert ist) mehr als die Hälfte des kanadischen
Jahresabsatzes (von 1994) auf Lager haben.",gemini-2.5-flash-lite,gemini-2.5-flash,gemini-2.5-flash,"SELECT
  p.p_mfgr
FROM part AS p
JOIN partsupp AS ps
  ON p.p_partkey = ps.ps_partkey
JOIN supplier AS s",false,"syntax error at or near "")""
LINE 6: JOIN supplier AS s) AS langgraph_generated_query LIMIT 50
                          ^","I n dieser Anfrage sollen Sonderangebots-Kandidaten ermittelt werden: Man finde
die Hersteller, die von bestimmten Teilen (gekennzeichnet durch die Farbe „forest"", wobei
die Farbe in die Produktbezeichnung kodiert ist) mehr als die Hälfte des kanadischen
Jahresabsatzes (von 1994) auf Lager haben.",gemini-2.5-flash,1,true,"SELECT
  p.p_mfgr
FROM part AS p
JOIN partsupp AS ps
  ON p.p_partkey = ps.ps_partkey
JOIN supplier AS s",true,"syntax error at or near "")""
LINE 6: JOIN supplier AS s) AS langgraph_generated_query LIMIT 50
                          ^",false,0,run_20260511_195631_acdc,,gemini-2.5-flash-lite,true,execution_error,part|partsupp|supplier,,,
2026-05-11T19:56:44,"I n dieser Anfrage sollen Sonderangebots-Kandidaten ermittelt werden: Man finde
die Hersteller, die von bestimmten Teilen (gekennzeichnet durch die Farbe „forest"", wobei
die Farbe in die Produktbezeichnung kodiert ist) mehr als die Hälfte des kanadischen
Jahresabsatzes (von 1994) auf Lager haben.",gemini-2.5-flash-lite,,gemini-2.5-flash,,false,"syntax error at or near "")""
LINE 6: JOIN supplier AS s) AS langgraph_generated_query LIMIT 50
                          ^",,gemini-2.5-flash,,true,"SELECT
  p.p_mfgr
FROM part AS p
JOIN partsupp AS ps
  ON p.p_partkey = ps.ps_partkey
JOIN supplier AS s",true,"syntax error at or near "")""
LINE 6: JOIN supplier AS s) AS langgraph_generated_query LIMIT 50
                          ^",false,0,run_20260511_195631_acdc,,gemini-2.5-flash-lite,true,execution_error,part|partsupp|supplier,12.332,"I could not produce a valid executable SQL query. Last error: syntax error at or near "")"" LINE 6: JOIN supplier AS s) AS langgraph_generated_query LIMIT 50                           ^",
2026-05-11T19:56:57,"I n dieser Anfrage sollen Sonderangebots-Kandidaten ermittelt werden: Man finde
die Hersteller, die von bestimmten Teilen (gekennzeichnet durch die Farbe „forest"", wobei
die Farbe in die Produktbezeichnung kodiert ist) mehr als die Hälfte des kanadischen
Jahresabsatzes (von 1994) auf Lager haben.",gemini-2.5-flash-lite,gemini-2.5-flash,gemini-2.5-flash-lite,"SELECT
  ps.ps_partkey
FROM part AS p
JOIN partsupp AS ps
  ON p.p_partkey = ps.ps_partkey
JOIN supplier AS s
  ON ps.ps_suppkey = s.s_suppkey
JOIN nation AS n
  ON s.s_nationkey = n.n_nationkey
WHERE
  p.p_name LIKE '%forest%' AND n.n_name = 'CANADA'
GROUP BY
  ps.ps_partkey
HAVING
  SUM(ps.ps_availqty) > (
    SELECT
      SUM(l.l_quantity) * 0.5
    FROM lineitem AS l
    JOIN orders AS o
      ON l.l_orderkey = o.o_orderkey
    JOIN supplier AS s_inner
      ON l.l_suppkey = s_inner.s_suppkey
    JOIN nation AS n_inner
      ON s_inner.s_nationkey = n_inner.n_nationkey
    WHERE
      EXTRACT(
        YEAR
      FROM
        o.o_orderdate
      ) = 1994 AND n_inner.n_name = 'CANADA'
  )",false,Unknown or disallowed table reference: o_orderdate.,"I n dieser Anfrage sollen Sonderangebots-Kandidaten ermittelt werden: Man finde
die Hersteller, die von bestimmten Teilen (gekennzeichnet durch die Farbe „forest"", wobei
die Farbe in die Produktbezeichnung kodiert ist) mehr als die Hälfte des kanadischen
Jahresabsatzes (von 1994) auf Lager haben.",gemini-2.5-flash-lite,1,false,"SELECT
  ps.ps_partkey
FROM part AS p
JOIN partsupp AS ps
  ON p.p_partkey = ps.ps_partkey
JOIN supplier AS s
  ON ps.ps_suppkey = s.s_suppkey
JOIN nation AS n
  ON s.s_nationkey = n.n_nationkey
WHERE
  p.p_name LIKE '%forest%' AND n.n_name = 'CANADA'
GROUP BY
  ps.ps_partkey
HAVING
  SUM(ps.ps_availqty) > (
    SELECT
      SUM(l.l_quantity) * 0.5
    FROM lineitem AS l
    JOIN orders AS o
      ON l.l_orderkey = o.o_orderkey
    JOIN supplier AS s_inner
      ON l.l_suppkey = s_inner.s_suppkey
    JOIN nation AS n_inner
      ON s_inner.s_nationkey = n_inner.n_nationkey
    WHERE
      EXTRACT(
        YEAR
      FROM
        o.o_orderdate
      ) = 1994 AND n_inner.n_name = 'CANADA'
  )",false,Unknown or disallowed table reference: o_orderdate.,false,0,run_20260511_195651_13d1,,gemini-2.5-flash-lite,false,validation_error,,,,
